date,stress_wma_3,stress_wma_7,energy_wma_3,energy_wma_7,mood_wma_3,mood_wma_7,burnout_wma_3,burnout_wma_7,sleep_wma_3,sleep_wma_7,time_spent_wma_3,time_spent_wma_7,days_until_next_exam,tasks_in3,tasks_in7,exams_in3,exams_in7,priority_sum7,avgppt7,max_priority7,course_count,course_count7,course_priority_load7,burnout
2025-04-25,8.833333333333334,8.25,3.8333333333333335,3.8214285714285716,3.1666666666666665,3.392857142857143,9.0,9.0,5.0,5.0,6.033333333333334,5.125,-1,0,0,0,0,0,,,6,0,,9.0
2026-01-05,6.0,6.0,6.0,6.0,5.0,5.0,4.0,4.0,8.0,8.0,1.8999999999999997,1.9,36,1,2,0,0,6,3.0,5.0,4,2,6.0,4.0
2026-01-06,6.6,6.538461538461538,5.4,5.461538461538462,4.4,4.461538461538462,4.6,4.538461538461538,7.4,7.461538461538462,1.9600000000000002,1.9538461538461538,35,1,2,0,0,6,3.0,5.0,4,2,6.0,5.0
2026-01-07,6.833333333333333,6.722222222222222,5.166666666666667,5.277777777777778,4.166666666666667,4.277777777777778,4.833333333333333,4.722222222222222,7.166666666666667,7.277777777777778,2.5333333333333337,2.4000000000000004,34,1,2,0,0,6,3.0,5.0,4,2,6.0,5.0
2026-01-08,6.5,6.5,5.0,5.181818181818182,4.0,4.181818181818182,5.0,4.818181818181818,7.0,7.181818181818182,2.6666666666666665,2.472727272727273,33,2,2,0,0,6,3.0,5.0,4,2,6.0,5.0
2026-01-09,5.666666666666667,6.08,5.0,5.12,4.5,4.4,4.5,4.6,7.0,7.12,1.6833333333333336,1.96,32,1,1,0,0,1,1.0,1.0,4,1,1.0,4.0
2026-01-10,4.666666666666667,5.518518518518518,5.5,5.333333333333333,5.333333333333333,4.814814814814815,4.666666666666667,4.703703703703703,7.5,7.333333333333333,0.9833333333333333,1.6185185185185187,31,1,1,0,0,1,1.0,1.0,4,1,1.0,5.0
2026-01-11,4.166666666666667,5.071428571428571,5.833333333333333,5.5,5.833333333333333,5.142857142857143,4.833333333333333,4.785714285714286,7.833333333333333,7.5,0.6833333333333332,1.3464285714285713,30,1,2,0,0,2,1.0,1.0,4,1,1.0,5.0
2026-01-12,4.5,4.928571428571429,6.0,5.642857142857143,5.5,5.178571428571429,4.5,4.607142857142857,8.0,7.642857142857143,1.0,1.257142857142857,29,0,1,0,0,1,1.0,1.0,4,1,1.0,4.0
2026-01-13,4.833333333333333,4.821428571428571,5.5,5.535714285714286,5.666666666666667,5.464285714285714,4.666666666666667,4.678571428571429,7.5,7.535714285714286,1.3,1.2392857142857143,28,0,1,0,0,1,1.0,1.0,4,1,1.0,5.0
2026-01-14,4.5,4.535714285714286,5.166666666666667,5.428571428571429,5.333333333333333,5.428571428571429,4.833333333333333,4.75,7.166666666666667,7.428571428571429,1.8166666666666667,1.4142857142857144,27,0,1,0,0,1,1.0,1.0,4,1,1.0,5.0
2026-01-15,4.666666666666667,4.607142857142857,5.0,5.321428571428571,4.666666666666667,5.107142857142857,5.0,4.821428571428571,7.0,7.321428571428571,1.4833333333333334,1.3214285714285714,26,1,3,0,0,10,3.3333333333333335,5.0,4,2,6.666666666666667,5.0
2026-01-16,5.333333333333333,4.964285714285714,4.5,4.964285714285714,4.666666666666667,5.035714285714286,5.0,4.892857142857143,7.0,7.214285714285714,1.3500000000000003,1.3607142857142858,25,1,4,0,0,12,3.0,5.0,4,3,9.0,5.0
2026-01-17,6.333333333333333,5.535714285714286,4.166666666666667,4.642857142857143,4.333333333333333,4.714285714285714,5.0,4.928571428571429,6.5,6.857142857142857,1.3499999999999999,1.4250000000000003,24,1,4,0,0,12,3.0,5.0,4,3,9.0,5.0
2026-01-18,5.833333333333333,5.5,4.0,4.392857142857143,4.166666666666667,4.464285714285714,5.0,4.964285714285714,6.666666666666667,6.821428571428571,1.4666666666666668,1.4607142857142856,23,1,5,0,0,13,2.6,5.0,4,3,7.800000000000001,5.0
2026-01-19,6.833333333333333,6.178571428571429,4.5,4.464285714285714,4.5,4.535714285714286,5.0,5.0,5.833333333333333,6.321428571428571,1.8999999999999997,1.667857142857143,22,2,4,0,0,12,3.0,5.0,4,3,9.0,5.0
2026-01-20,7.5,6.75,4.333333333333333,4.321428571428571,4.333333333333333,4.357142857142857,5.5,5.25,6.333333333333333,6.428571428571429,2.1666666666666665,1.8392857142857142,21,3,4,0,0,12,3.0,5.0,4,3,9.0,6.0
2026-01-21,9.0,7.714285714285714,4.166666666666667,4.214285714285714,4.166666666666667,4.25,5.333333333333333,5.214285714285714,6.166666666666667,6.285714285714286,3.0,2.332142857142857,20,3,4,0,0,12,3.0,5.0,4,3,9.0,5.0
2026-01-22,9.166666666666666,8.214285714285714,4.0,4.142857142857143,3.5,3.9285714285714284,5.666666666666667,5.428571428571429,6.166666666666667,6.178571428571429,3.3166666666666664,2.6964285714285716,19,4,4,0,0,12,3.0,5.0,4,3,9.0,6.0
2026-01-23,8.166666666666666,8.071428571428571,4.0,4.107142857142857,4.166666666666667,4.142857142857143,5.333333333333333,5.357142857142857,6.5,6.357142857142857,3.0,2.75,18,2,4,0,0,8,2.0,3.0,4,4,8.0,5.0
2026-01-24,6.833333333333333,7.642857142857143,4.5,4.321428571428571,4.166666666666667,4.107142857142857,5.166666666666667,5.285714285714286,5.833333333333333,6.035714285714286,2.4,2.6357142857142857,17,1,3,0,0,6,2.0,3.0,4,3,6.0,5.0
2026-01-25,6.166666666666667,7.25,4.833333333333333,4.5,4.666666666666667,4.321428571428571,5.0,5.214285714285714,6.333333333333333,6.25,1.8833333333333335,2.4035714285714285,16,1,4,0,0,7,1.75,3.0,4,3,5.25,5.0
2026-01-26,6.0,6.821428571428571,5.0,4.642857142857143,4.833333333333333,4.5,5.5,5.392857142857143,6.166666666666667,6.214285714285714,2.5666666666666664,2.617857142857143,15,0,3,0,0,6,2.0,3.0,4,3,6.0,6.0
2026-01-27,6.5,6.714285714285714,5.5,5.035714285714286,4.0,4.178571428571429,5.333333333333333,5.285714285714286,6.166666666666667,6.142857142857143,2.5,2.492857142857143,14,2,3,0,0,6,2.0,3.0,4,3,6.0,5.0
2026-01-28,6.833333333333333,6.642857142857143,5.333333333333333,5.107142857142857,4.333333333333333,4.392857142857143,5.166666666666667,5.214285714285714,6.5,6.357142857142857,2.6500000000000004,2.4964285714285714,13,2,3,0,0,6,2.0,3.0,4,3,6.0,5.0
2026-01-29,7.0,6.678571428571429,5.166666666666667,5.142857142857143,4.166666666666667,4.321428571428571,5.0,5.142857142857143,6.833333333333333,6.535714285714286,2.9166666666666665,2.685714285714286,12,3,4,0,0,11,2.75,5.0,4,3,8.25,5.0
2026-01-30,7.0,6.785714285714286,4.5,4.892857142857143,4.166666666666667,4.214285714285714,5.5,5.357142857142857,6.5,6.428571428571429,3.1999999999999997,2.8785714285714286,11,3,4,0,0,11,2.75,5.0,4,3,8.25,6.0
2026-01-31,7.0,6.892857142857143,4.166666666666667,4.642857142857143,4.0,4.142857142857143,5.833333333333333,5.535714285714286,6.166666666666667,6.357142857142857,3.2999999999999994,3.0428571428571423,10,1,2,0,0,6,3.0,5.0,4,2,6.0,6.0
2026-02-01,7.0,6.964285714285714,5.0,4.928571428571429,4.5,4.321428571428571,6.0,5.678571428571429,6.0,6.25,3.4,3.210714285714286,9,1,3,0,0,7,2.3333333333333335,5.0,4,2,4.666666666666667,6.0
2026-02-02,7.0,7.0,4.666666666666667,4.678571428571429,4.833333333333333,4.5,5.5,5.535714285714286,6.0,6.178571428571429,3.3666666666666667,3.2607142857142857,8,1,2,0,0,6,3.0,5.0,4,2,6.0,5.0
2026-02-03,7.0,7.0,4.333333333333333,4.464285714285714,5.0,4.678571428571429,5.166666666666667,5.428571428571429,6.0,6.107142857142857,3.3333333333333335,3.3142857142857136,7,1,2,0,1,9,3.0,5.0,4,2,6.0,5.0
2026-02-04,6.5,6.75,3.5,4.071428571428571,5.0,4.785714285714286,5.5,5.571428571428571,6.5,6.285714285714286,3.5,3.4285714285714284,6,1,2,0,1,9,3.0,5.0,4,2,6.0,6.0
2026-02-05,6.666666666666667,6.785714285714286,4.166666666666667,4.25,4.5,4.642857142857143,5.833333333333333,5.678571428571429,5.833333333333333,5.964285714285714,3.783333333333333,3.582142857142857,5,2,3,0,1,13,3.25,5.0,4,2,6.5,6.0
2026-02-06,6.833333333333333,6.821428571428571,3.6666666666666665,3.9285714285714284,5.166666666666667,5.0,6.0,5.75,5.333333333333333,5.714285714285714,3.15,3.310714285714286,4,1,3,0,1,13,3.25,5.0,4,3,9.75,6.0
2026-02-07,7.0,6.857142857142857,4.833333333333333,4.392857142857143,4.166666666666667,4.535714285714286,6.0,5.821428571428571,5.5,5.75,3.1166666666666667,3.296428571428571,3,1,3,1,1,13,3.25,5.0,4,3,9.75,6.0
2026-02-08,6.5,6.642857142857143,5.0,4.535714285714286,3.5,4.107142857142857,5.5,5.642857142857143,5.833333333333333,5.785714285714286,3.6,3.507142857142857,2,1,4,1,1,14,2.8,5.0,4,3,8.399999999999999,5.0
2026-02-09,7.166666666666667,6.964285714285714,4.166666666666667,4.214285714285714,4.0,4.25,6.166666666666667,6.0,5.5,5.571428571428571,4.0,3.6678571428571423,1,1,3,1,1,13,3.25,5.0,4,3,9.75,7.0
2026-02-10,7.666666666666667,7.25,3.8333333333333335,4.178571428571429,4.166666666666667,4.142857142857143,6.666666666666667,6.285714285714286,5.666666666666667,5.642857142857143,4.616666666666666,4.049999999999999,0,2,3,1,1,13,3.25,5.0,4,3,9.75,7.0
2026-02-11,8.0,7.5,3.8333333333333335,4.142857142857143,4.166666666666667,4.071428571428571,6.5,6.25,5.333333333333333,5.464285714285714,4.633333333333333,4.2178571428571425,20,2,3,0,0,10,3.3333333333333335,5.0,4,3,10.0,6.0
2026-02-12,7.5,7.428571428571429,4.5,4.321428571428571,4.5,4.285714285714286,6.166666666666667,6.214285714285714,5.666666666666667,5.607142857142857,4.7,4.4071428571428575,19,3,4,0,0,15,3.75,5.0,4,3,11.25,6.0
2026-02-13,7.166666666666667,7.357142857142857,4.833333333333333,4.5,4.333333333333333,4.214285714285714,7.0,6.678571428571429,5.833333333333333,5.714285714285714,4.916666666666667,4.696428571428571,18,2,4,0,0,15,3.75,5.0,4,3,11.25,8.0
2026-02-14,6.0,6.785714285714286,4.5,4.357142857142857,4.666666666666667,4.464285714285714,6.166666666666667,6.321428571428571,6.0,5.785714285714286,3.6666666666666665,4.160714285714286,17,1,3,0,0,10,3.3333333333333335,5.0,4,2,6.666666666666667,5.0
2026-02-15,5.833333333333333,6.535714285714286,4.166666666666667,4.285714285714286,4.833333333333333,4.642857142857143,6.0,6.25,6.0,5.857142857142857,2.6833333333333336,3.6107142857142853,16,1,4,0,0,11,2.75,5.0,4,2,5.5,6.0
2026-02-16,5.833333333333333,6.285714285714286,5.0,4.75,4.5,4.5,5.333333333333333,5.892857142857143,6.5,6.178571428571429,2.4333333333333336,3.2857142857142856,15,1,3,0,0,10,3.3333333333333335,5.0,4,2,6.666666666666667,5.0
2026-02-17,6.0,6.107142857142857,4.666666666666667,4.607142857142857,4.666666666666667,4.642857142857143,5.666666666666667,5.857142857142857,6.333333333333333,6.178571428571429,3.0500000000000003,3.235714285714286,14,2,3,0,0,10,3.3333333333333335,5.0,4,2,6.666666666666667,6.0
2026-02-18,6.5,6.25,4.333333333333333,4.464285714285714,4.333333333333333,4.5,5.833333333333333,5.857142857142857,5.666666666666667,5.928571428571429,3.6,3.314285714285714,13,2,3,0,0,10,3.3333333333333335,5.0,4,2,6.666666666666667,6.0
2026-02-19,6.833333333333333,6.428571428571429,4.0,4.321428571428571,4.666666666666667,4.607142857142857,6.5,6.107142857142857,6.166666666666667,6.178571428571429,3.2999999999999994,3.1392857142857147,12,3,3,0,0,10,3.3333333333333335,5.0,4,2,6.666666666666667,7.0
2026-02-20,6.5,6.357142857142857,4.5,4.464285714285714,4.833333333333333,4.714285714285714,6.333333333333333,6.071428571428571,6.166666666666667,6.142857142857143,2.4833333333333334,2.782142857142857,11,2,3,0,0,7,2.3333333333333335,4.0,4,3,7.0,6.0
2026-02-21,5.166666666666667,5.821428571428571,5.333333333333333,4.857142857142857,5.5,5.035714285714286,5.166666666666667,5.607142857142857,6.666666666666667,6.357142857142857,1.4166666666666667,2.2714285714285714,10,1,2,0,0,3,1.5,2.0,4,2,3.0,4.0
2026-02-22,5.333333333333333,5.821428571428571,5.333333333333333,4.928571428571429,4.833333333333333,4.821428571428571,5.333333333333333,5.678571428571429,6.333333333333333,6.285714285714286,2.183333333333333,2.4678571428571425,9,1,3,0,0,4,1.3333333333333333,2.0,4,2,2.6666666666666665,6.0
2026-02-23,6.666666666666667,6.321428571428571,4.666666666666667,4.714285714285714,4.833333333333333,4.892857142857143,5.666666666666667,5.75,6.166666666666667,6.214285714285714,3.066666666666667,2.7214285714285715,8,0,2,0,0,3,1.5,2.0,4,2,3.0,6.0
2026-02-24,7.666666666666667,6.75,4.166666666666667,4.571428571428571,4.833333333333333,4.928571428571429,6.0,5.785714285714286,6.5,6.428571428571429,4.033333333333333,3.1392857142857147,7,1,2,0,1,9,3.0,6.0,4,3,9.0,6.0
2026-02-25,8.0,7.107142857142857,4.0,4.428571428571429,4.5,4.714285714285714,6.0,5.821428571428571,6.333333333333333,6.357142857142857,3.716666666666667,3.2,6,1,2,0,1,9,3.0,6.0,4,3,9.0,6.0
2026-02-26,7.5,7.178571428571429,4.0,4.285714285714286,3.6666666666666665,4.25,6.0,5.857142857142857,5.666666666666667,6.0,4.066666666666666,3.6107142857142853,5,2,4,0,1,18,3.6,6.0,4,4,14.4,6.0
2026-02-27,8.666666666666666,8.0,4.0,4.142857142857143,3.1666666666666665,3.857142857142857,6.5,6.178571428571429,5.666666666666667,5.964285714285714,5.233333333333333,4.435714285714286,4,2,5,0,1,23,3.8333333333333335,6.0,4,4,15.333333333333334,7.0
2026-02-28,9.5,8.678571428571429,4.0,4.035714285714286,3.0,3.5357142857142856,6.833333333333333,6.464285714285714,5.833333333333333,5.928571428571429,6.083333333333333,5.096428571428572,3,1,4,1,1,21,4.2,6.0,4,3,12.600000000000001,7.0
2026-03-01,9.0,8.642857142857142,4.5,4.25,4.0,3.8214285714285716,7.0,6.642857142857143,5.5,5.678571428571429,6.550000000000001,5.628571428571428,2,1,5,1,1,22,3.6666666666666665,6.0,4,3,11.0,7.0
2026-03-02,9.333333333333334,9.035714285714286,4.333333333333333,4.214285714285714,3.6666666666666665,3.5714285714285716,7.0,6.785714285714286,4.666666666666667,5.214285714285714,6.849999999999999,6.139285714285714,1,2,4,1,1,21,4.2,6.0,4,3,12.600000000000001,7.0
2026-03-03,9.666666666666666,9.357142857142858,2.6666666666666665,3.4285714285714284,3.3333333333333335,3.392857142857143,8.0,7.392857142857143,3.6666666666666665,4.571428571428571,7.733333333333333,6.878571428571428,0,3,4,1,1,21,4.2,6.0,4,3,12.600000000000001,9.0
2026-03-04,10.0,9.607142857142858,1.5,2.75,3.0,3.2857142857142856,8.666666666666666,7.892857142857143,3.1666666666666665,4.071428571428571,8.266666666666667,7.4750000000000005,13,3,4,0,0,15,3.75,5.0,4,3,11.25,9.0
2026-03-05,10.0,9.785714285714286,2.5,2.9285714285714284,3.0,3.2142857142857144,8.5,8.035714285714286,4.0,4.178571428571429,6.8999999999999995,7.082142857142856,12,4,4,0,0,15,3.75,5.0,4,3,11.25,8.0
2026-03-06,8.5,9.107142857142858,3.5,3.107142857142857,4.0,3.642857142857143,7.166666666666667,7.607142857142857,5.166666666666667,4.535714285714286,5.283333333333334,6.385714285714285,11,2,2,0,0,6,3.0,5.0,4,2,6.0,6.0
2026-03-07,6.5,8.035714285714286,5.0,3.7857142857142856,4.166666666666667,3.75,5.833333333333333,6.964285714285714,6.833333333333333,5.392857142857143,2.983333333333333,5.067857142857144,10,1,1,0,0,1,1.0,1.0,4,1,1.0,5.0
2026-03-08,4.833333333333333,6.892857142857143,5.166666666666667,4.142857142857143,4.666666666666667,4.071428571428571,5.666666666666667,6.642857142857143,7.166666666666667,5.928571428571429,1.9166666666666667,3.9535714285714283,9,1,2,0,0,2,1.0,1.0,4,1,1.0,6.0
2026-03-09,5.166666666666667,6.392857142857143,5.166666666666667,4.5,4.333333333333333,4.142857142857143,5.333333333333333,6.107142857142857,7.666666666666667,6.642857142857143,1.1333333333333335,2.85,8,0,1,0,0,1,1.0,1.0,4,1,1.0,5.0
2026-03-10,5.666666666666667,6.035714285714286,4.5,4.571428571428571,4.666666666666667,4.428571428571429,5.666666666666667,5.892857142857143,7.333333333333333,6.964285714285714,1.866666666666667,2.446428571428572,7,0,1,0,1,4,2.0,3.0,4,1,2.0,6.0
2026-03-11,6.0,5.821428571428571,4.166666666666667,4.535714285714286,4.333333333333333,4.392857142857143,6.333333333333333,6.035714285714286,6.166666666666667,6.642857142857143,2.683333333333333,2.4,6,0,1,0,1,4,2.0,3.0,4,1,2.0,7.0
2026-03-12,5.5,5.5,4.5,4.642857142857143,4.166666666666667,4.321428571428571,6.333333333333333,6.0,5.833333333333333,6.5,3.3000000000000003,2.5892857142857144,5,1,2,0,1,9,3.0,5.0,4,2,6.0,6.0
2026-03-13,6.166666666666667,5.857142857142857,4.833333333333333,4.714285714285714,4.0,4.214285714285714,6.166666666666667,6.035714285714286,6.333333333333333,6.571428571428571,3.516666666666667,2.867857142857143,4,1,3,0,1,14,3.5,5.0,4,2,7.0,6.0
2026-03-14,6.166666666666667,5.964285714285714,5.0,4.75,4.5,4.392857142857143,6.5,6.321428571428571,6.333333333333333,6.357142857142857,3.3333333333333335,3.042857142857143,3,1,3,1,1,14,3.5,5.0,4,2,7.0,7.0
2026-03-15,6.666666666666667,6.285714285714286,4.5,4.571428571428571,4.333333333333333,4.285714285714286,6.833333333333333,6.535714285714286,6.166666666666667,6.214285714285714,4.433333333333333,3.782142857142856,2,1,4,1,1,15,3.0,5.0,4,2,6.0,7.0
2026-03-16,6.833333333333333,6.5,3.6666666666666665,4.178571428571429,4.166666666666667,4.214285714285714,7.5,6.964285714285714,5.5,5.857142857142857,4.583333333333333,4.075,1,1,3,1,1,14,3.5,5.0,4,2,7.0,8.0
2026-03-17,8.5,7.428571428571429,2.6666666666666665,3.607142857142857,3.0,3.642857142857143,8.833333333333334,7.785714285714286,5.166666666666667,5.607142857142857,5.699999999999999,4.789285714285714,0,2,3,1,1,14,3.5,5.0,4,2,7.0,10.0
2026-03-18,9.5,8.214285714285714,2.6666666666666665,3.357142857142857,3.3333333333333335,3.6785714285714284,8.666666666666666,7.964285714285714,5.0,5.428571428571429,5.733333333333333,5.114285714285714,30,2,3,0,0,11,3.6666666666666665,5.0,4,2,7.333333333333333,8.0
2026-03-19,10.0,8.857142857142858,2.3333333333333335,2.892857142857143,3.1666666666666665,3.4642857142857144,8.833333333333334,8.357142857142858,5.5,5.5,5.966666666666666,5.457142857142857,29,3,4,0,0,15,3.75,5.0,4,2,7.5,9.0
2026-03-20,10.0,9.321428571428571,3.1666666666666665,3.0357142857142856,3.6666666666666665,3.5357142857142856,8.333333333333334,8.392857142857142,5.333333333333333,5.321428571428571,5.433333333333334,5.460714285714286,28,2,5,0,0,17,3.4,5.0,4,4,13.6,8.0
2026-03-21,9.0,9.178571428571429,3.6666666666666665,3.2142857142857144,3.8333333333333335,3.607142857142857,7.666666666666667,8.107142857142858,6.166666666666667,5.714285714285714,3.8666666666666667,4.764285714285714,27,1,4,0,0,12,3.0,5.0,4,4,12.0,7.0
2026-03-22,8.333333333333334,8.964285714285714,4.0,3.4285714285714284,4.0,3.7142857142857144,7.166666666666667,7.821428571428571,6.666666666666667,6.071428571428571,2.8333333333333335,4.092857142857143,26,1,5,0,0,13,2.6,5.0,4,4,10.4,7.0
2026-03-23,7.5,8.464285714285714,4.5,3.892857142857143,4.0,3.8214285714285716,7.5,7.785714285714286,6.5,6.142857142857143,3.3000000000000003,3.9857142857142853,25,1,4,0,0,12,3.0,5.0,4,4,12.0,8.0
2026-03-24,7.666666666666667,8.214285714285714,4.333333333333333,4.035714285714286,4.0,3.9285714285714284,7.833333333333333,7.75,6.166666666666667,6.178571428571429,4.0,3.9357142857142864,24,3,4,0,0,12,3.0,5.0,4,4,12.0,8.0
2026-03-25,8.333333333333334,8.285714285714286,4.166666666666667,4.107142857142857,3.5,3.7142857142857144,8.5,8.035714285714286,6.0,6.178571428571429,4.266666666666667,3.9142857142857146,23,3,4,0,0,12,3.0,5.0,4,4,12.0,9.0
2026-03-26,8.833333333333334,8.392857142857142,3.0,3.642857142857143,3.1666666666666665,3.5357142857142856,8.833333333333334,8.285714285714286,6.0,6.142857142857143,4.633333333333334,4.142857142857143,22,4,5,0,0,17,3.4,5.0,4,4,13.6,9.0
2026-03-27,8.5,8.285714285714286,3.3333333333333335,3.6785714285714284,3.5,3.607142857142857,8.5,8.285714285714286,5.5,5.857142857142857,5.166666666666666,4.557142857142857,21,3,5,0,0,16,3.2,5.0,4,4,12.8,8.0
2026-03-28,7.666666666666667,8.0,3.1666666666666665,3.4642857142857144,3.8333333333333335,3.6785714285714284,7.666666666666667,8.035714285714286,6.166666666666667,6.071428571428571,3.5,3.9499999999999997,20,1,3,0,0,9,3.0,5.0,4,2,6.0,7.0
2026-03-29,6.666666666666667,7.5,3.6666666666666665,3.5357142857142856,4.5,4.0,7.666666666666667,8.035714285714286,6.666666666666667,6.285714285714286,2.516666666666667,3.496428571428571,19,1,4,0,0,10,2.5,5.0,4,2,5.0,8.0
2026-03-30,6.666666666666667,7.321428571428571,2.8333333333333335,3.107142857142857,4.333333333333333,4.035714285714286,7.833333333333333,8.0,7.0,6.5,2.1666666666666665,3.128571428571429,18,1,3,0,0,9,3.0,5.0,4,2,6.0,8.0
2026-03-31,6.333333333333333,6.892857142857143,3.3333333333333335,3.2857142857142856,4.666666666666667,4.321428571428571,7.5,7.714285714285714,6.5,6.428571428571429,1.9000000000000001,2.6,17,2,3,0,0,9,3.0,5.0,4,2,6.0,7.0
2026-04-01,7.666666666666667,7.285714285714286,3.6666666666666665,3.4642857142857144,3.8333333333333335,4.071428571428571,7.666666666666667,7.714285714285714,6.666666666666667,6.607142857142857,2.6,2.65,16,2,3,0,0,9,3.0,5.0,4,2,6.0,8.0
2026-04-02,8.5,7.678571428571429,4.0,3.642857142857143,3.8333333333333335,4.071428571428571,7.333333333333333,7.5,5.833333333333333,6.25,3.3333333333333335,2.8535714285714286,15,3,3,0,0,9,3.0,5.0,4,2,6.0,7.0
2026-04-03,7.0,7.071428571428571,3.5,3.5,3.8333333333333335,4.035714285714286,6.666666666666667,7.107142857142857,5.833333333333333,6.178571428571429,3.1666666666666665,2.7714285714285714,14,2,2,0,0,4,2.0,3.0,4,2,4.0,6.0
2026-04-04,5.666666666666667,6.571428571428571,3.1666666666666665,3.392857142857143,4.0,4.0,6.166666666666667,6.785714285714286,5.833333333333333,6.071428571428571,2.8166666666666664,2.7964285714285713,13,1,1,0,0,1,1.0,1.0,4,1,1.0,6.0
2026-04-05,5.5,6.392857142857143,3.5,3.5357142857142856,4.0,3.9642857142857144,6.5,6.75,7.0,6.5,1.3500000000000003,2.160714285714286,12,1,1,0,0,1,1.0,1.0,4,1,1.0,7.0
2026-04-06,5.333333333333333,5.964285714285714,3.8333333333333335,3.6785714285714284,4.0,3.9642857142857144,6.833333333333333,6.75,7.166666666666667,6.642857142857143,1.0666666666666667,1.8714285714285714,11,0,0,0,0,0,,,4,0,,7.0
2026-04-07,4.666666666666667,5.357142857142857,3.0,3.25,4.5,4.214285714285714,6.5,6.535714285714286,7.166666666666667,6.785714285714286,0.5666666666666667,1.4,10,0,0,0,0,0,,,4,0,,6.0
2026-04-08,5.166666666666667,5.321428571428571,2.8333333333333335,3.142857142857143,4.333333333333333,4.214285714285714,6.666666666666667,6.607142857142857,6.5,6.642857142857143,0.6,1.0464285714285713,9,0,0,0,0,0,,,4,0,,7.0
2026-04-09,5.666666666666667,5.392857142857143,3.3333333333333335,3.3214285714285716,5.166666666666667,4.678571428571429,7.333333333333333,6.964285714285714,7.166666666666667,7.035714285714286,0.65,0.8428571428571429,8,0,0,0,0,0,,,4,0,,8.0
2026-04-10,5.5,5.321428571428571,4.333333333333333,3.75,5.166666666666667,4.821428571428571,7.833333333333333,7.285714285714286,7.166666666666667,7.071428571428571,0.6666666666666666,0.7000000000000001,7,0,0,0,1,4,4.0,4.0,4,1,4.0,8.0
2026-04-11,5.666666666666667,5.5,4.833333333333333,4.107142857142857,5.166666666666667,4.928571428571429,7.5,7.285714285714286,7.166666666666667,7.071428571428571,0.7833333333333333,0.7035714285714285,6,0,0,0,1,4,4.0,4.0,4,1,4.0,7.0
2026-04-12,5.333333333333333,5.392857142857143,4.5,4.142857142857143,4.5,4.75,7.166666666666667,7.25,7.0,7.035714285714286,0.85,0.7678571428571429,5,0,0,0,1,4,4.0,4.0,4,1,4.0,7.0
2026-04-13,5.666666666666667,5.571428571428571,3.6666666666666665,3.9285714285714284,4.166666666666667,4.571428571428571,7.5,7.464285714285714,7.0,7.035714285714286,1.5,1.1035714285714289,4,0,0,0,1,4,4.0,4.0,4,1,4.0,8.0
2026-04-14,6.333333333333333,5.964285714285714,3.1666666666666665,3.75,4.0,4.392857142857143,7.833333333333333,7.642857142857143,6.5,6.785714285714286,2.1500000000000004,1.5321428571428573,3,0,0,1,2,10,5.0,6.0,4,2,10.0,8.0
2026-04-15,6.833333333333333,6.25,3.5,3.7857142857142856,4.0,4.25,8.5,8.0,6.666666666666667,6.821428571428571,2.766666666666667,2.003571428571429,2,0,0,1,3,16,5.333333333333333,6.0,4,3,16.0,9.0
2026-04-16,8.0,7.0,3.3333333333333335,3.5357142857142856,3.5,3.857142857142857,8.333333333333334,8.035714285714286,5.833333333333333,6.321428571428571,3.466666666666667,2.6107142857142853,1,0,0,1,4,20,5.0,6.0,4,4,20.0,8.0
2026-04-17,8.666666666666666,7.642857142857143,3.1666666666666665,3.3214285714285716,3.1666666666666665,3.5714285714285716,8.666666666666666,8.321428571428571,4.833333333333333,5.678571428571429,4.800000000000001,3.5785714285714287,0,0,0,1,4,20,5.0,6.0,4,4,20.0,9.0
2026-04-18,9.0,8.142857142857142,3.0,3.1785714285714284,3.0,3.357142857142857,8.833333333333334,8.571428571428571,4.166666666666667,5.142857142857143,5.583333333333333,4.3571428571428585,3,0,0,1,3,16,5.333333333333333,6.0,4,3,16.0,9.0
2026-04-19,9.5,8.785714285714286,2.5,2.857142857142857,3.0,3.2142857142857144,9.5,9.0,4.5,4.964285714285714,5.900000000000001,4.957142857142857,2,0,0,2,3,16,5.333333333333333,6.0,4,3,16.0,10.0
2026-04-20,9.833333333333334,9.25,1.6666666666666667,2.357142857142857,3.5,3.357142857142857,9.833333333333334,9.321428571428571,3.8333333333333335,4.357142857142857,7.100000000000001,5.9785714285714295,1,0,0,3,3,16,5.333333333333333,6.0,4,3,16.0,10.0
2026-04-21,10.0,9.571428571428571,1.1666666666666667,1.9285714285714286,2.8333333333333335,3.0,10.0,9.571428571428571,3.8333333333333335,4.142857142857143,8.25,6.953571428571429,0,0,0,3,3,16,5.333333333333333,6.0,4,3,16.0,10.0
2026-04-22,10.0,9.785714285714286,1.5,1.8214285714285714,2.8333333333333335,2.9642857142857144,10.0,9.75,4.333333333333333,4.25,7.183333333333333,6.85,0,0,0,2,2,10,5.0,6.0,4,2,10.0,10.0
2026-04-23,9.0,9.392857142857142,2.3333333333333335,2.0357142857142856,3.3333333333333335,3.2142857142857144,9.5,9.642857142857142,5.333333333333333,4.678571428571429,5.366666666666667,6.257142857142857,0,0,0,1,1,4,4.0,4.0,4,1,4.0,9.0
